0,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,10
1,0,0,0,0,0,0,0,0,0,0,0,NaN
2,0,0,0,0,0,0,0,0,0,0,0,NaN
3,0,0,0,0,0,0,0,0,0,0,0,NaN
4,0,0,0,0,0,0,0,0,0,0,0,NaN
5,0,0,0,0,0,0,0,0,0,0,0,NaN
6,0,0,0,0,0,0,0,0,0,0,0,NaN
7,0,0,0,0,0,0,0,0,0,0,0,NaN
8,0,0,0,0,0,0,0,0,0,0,0,NaN
9,0,0,0,0,0,0,0,0,0,0,0,NaN
10,0,0,0,0,0,0,0,0,0,0,0,NaN
11,0,0,0,0,0,0,0,0,0,0,0,NaN
12,0,0,0,0,0,0,0,0,0,0,0,NaN
13,0,0,0,0,0,0,0,0,0,0,0,NaN
14,0,0,0,0,0,0,0,0,0,0,0,NaN
15,0,0,0,0,0,0,0,0,0,0,0,NaN
16,0,0,0,0,0,0,0,0,0,0,0,NaN
17,0,0,0,0,0,0,0,0,0,0,0,NaN
18,0,0,0,0,0,0,0,0,0,0,0,NaN
19,0,0,0,0,0,0,0,0,0,0,0,NaN
20,0,0,0,0,0,0,0,0,0,0,0,NaN
21,0,0,0,0,0,0,0,0,0,0,0,NaN
22,0,0,0,0,0,0,0,0,0,0,0,NaN
23,0,0,0,0,0,0,0,0,0,0,0,NaN
24,0,0,0,0,0,0,0,0,0,0,0,NaN
25,0,0,0,0,0,0,0,0,0,0,0,NaN
26,0,0,0,0,0,0,0,0,0,0,0,NaN
27,0,0,0,0,0,0,0,0,0,0,0,NaN
28,0,0,0,0,0,0,0,0,0,0,0,NaN
29,0,0,0,0,0,0,0,0,0,0,0,NaN
30,0,0,0,0,0,0,0,0,0,0,0,NaN
31,0,0,0,0,0,0,0,0,0,0,0,NaN
32,0,0,0,0,0,0,0,0,0,0,0,NaN
33,0,0,0,0,0,0,0,0,0,0,0,NaN
34,0,0,0,0,0,0,0,0,0,0,0,NaN
35,0,0,0,0,0,0,0,0,0,0,0,NaN
36,0,0,0,0,0,0,0,0,0,0,0,NaN
37,0,0,0,0,0,0,0,0,0,0,0,NaN
38,0,0,0,0,0,0,0,0,0,0,0,NaN
39,0,0,0,0,0,0,0,0,0,0,0,NaN
40,0,0,0,0,0,0,0,0,0,0,0,NaN
41,0,0,0,0,0,0,0,0,0,0,0,NaN
42,0,0,0,0,0,0,0,0,0,0,0,NaN
43,0,0,0,0,0,0,0,0,0,0,0,NaN
44,0,0,0,0,0,0,0,0,0,0,0,NaN
45,0,0,0,0,0,0,0,0,0,0,0,NaN
46,0,0,0,0,0,0,0,0,0,0,0,NaN
47,0,0,0,0,0,0,0,0,0,0,0,NaN
48,0,0,0,0,0,0,0,0,0,0,0,NaN
49,0,0,0,0,0,0,0,0,0,0,0,NaN
50,0,0,0,0,0,0,0,0,0,0,0,2148.2
51,0,0,0,0,0,0,0,0,0,0,0,2148.2
52,0,0,0,0,0,0,0,0,0,0,0,2148.2
53,0,0,0,0,0,0,0,0,0,0,0,2148.2
54,0,0,0,0,0,0,0,0,0,0,0,2148.2
55,0,0,0,0,0,0,0,0,0,0,0,2148.2
56,0,0,0,0,0,0,0,0,0,0,0,2148.2
57,0,0,0,0,0,0,0,0,0,0,0,2148.2
58,0,0,0,0,0,0,0,0,0,0,0,2148.2
59,0,0,0,0,0,0,0,0,0,0,0,2148.2
60,0,0,0,0,0,0,0,0,0,0,0,2148.2
61,0,0,0,0,0,0,0,0,0,0,0,2148.2
62,0,0,0,0,0,0,0,0,0,0,0,2148.2
63,0,0,0,0,0,0,0,0,0,0,0,2148.2
64,0,0,0,0,0,0,0,0,0,0,0,2148.2
65,0,0,0,0,0,0,0,0,0,0,0,2148.2
66,0,0,0,0,0,0,0,0,0,0,0,2148.2
67,0,0,0,0,0,0,0,0,0,0,0,2148.2
68,0,0,0,0,0,0,0,0,0,0,0,2148.2
69,0,0,0,0,0,0,0,0,0,0,0,2148.2
70,0,0,0,0,0,0,0,0,0,0,0,2148.2
71,0,0,0,0,0,0,0,0,0,0,0,2148.2
72,0,0,0,0,0,0,0,0,0,0,0,2148.2
73,0,0,0,0,0,0,0,0,0,0,0,2148.2
74,0,0,0,0,0,0,0,0,0,0,0,2148.2
75,0,0,0,0,0,0,0,0,0,0,0,2148.2
76,0,0,0,0,0,0,0,0,0,0,0,2148.2
77,0,0,0,0,0,0,0,0,0,0,0,2148.2
78,0,0,0,0,0,0,0,0,0,0,0,2148.2
79,0,0,0,0,0,0,0,0,0,0,0,2148.2
80,0,0,0,0,0,0,0,0,0,0,0,2148.2
81,0,0,0,0,0,0,0,0,0,0,0,2148.2
82,0,0,0,0,0,0,0,0,0,0,0,2148.2
83,0,0,0,0,0,0,0,0,0,0,0,2148.2
84,0,0,0,0,0,0,0,0,0,0,0,2148.2
85,0,0,0,0,0,0,0,0,0,0,0,2148.2
86,0,0,0,0,0,0,0,0,0,0,0,2148.2
87,0,0,0,0,0,0,0,0,0,0,0,2148.2
88,0,0,0,0,0,0,0,0,0,0,0,2148.2
89,0,0,0,0,0,0,0,0,0,0,0,2148.2
90,0,0,0,0,0,0,0,0,0,0,0,1906.4
91,0,0,0,0,0,0,0,0,0,0,0,1906.4
92,0,0,0,0,0,0,0,0,0,0,0,1906.4
93,0,0,0,0,0,0,0,0,0,0,0,1906.4
94,0,0,0,0,0,0,0,0,0,0,0,1906.4
95,0,0,0,0,0,0,0,0,0,0,0,1906.4
96,0,0,0,0,0,0,0,0,0,0,0,1906.4
97,0,0,0,0,0,0,0,0,0,0,0,1906.4
98,0,0,0,0,0,0,0,0,0,0,0,1906.4
99,0,0,0,0,0,0,0,0,0,0,0,1906.4
100,0,0,0,0,0,0,0,0,0,0,0,1906.4
101,0,0,0,0,0,0,0,0,0,0,0,1906.4
102,0,0,0,0,0,0,0,0,0,0,0,1906.4
103,0,0,0,0,0,0,0,0,0,0,0,1906.4
104,0,0,0,0,0,0,0,0,0,0,0,1906.4
105,0,0,0,0,0,0,0,0,0,0,0,1906.4
106,0,0,0,0,0,0,0,0,0,0,0,1906.4
107,0,0,0,0,0,0,0,0,0,0,0,1906.4
108,0,0,0,0,0,0,0,0,0,0,0,1906.4
109,0,0,0,0,0,0,0,0,0,0,0,1906.4
110,0,0,0,0,0,0,0,0,0,0,0,1906.4
111,0,0,0,0,0,0,0,0,0,0,0,1906.4
112,0,0,0,0,0,0,0,0,0,0,0,1906.4
113,0,0,0,0,0,0,0,0,0,0,0,1906.4
114,0,0,0,0,0,0,0,0,0,0,0,1906.4
115,0,0,0,0,0,0,0,0,0,0,0,1906.4
116,0,0,0,0,0,0,0,0,0,0,0,1906.4
117,0,0,0,0,0,0,0,0,0,0,0,1906.4
118,0,0,0,0,0,0,0,0,0,0,0,1906.4
119,0,0,0,0,0,0,0,0,0,0,0,1906.4
120,0,0,0,0,0,0,0,0,0,0,0,1906.4
121,0,0,0,0,0,0,0,0,0,0,0,1906.4
122,0,0,0,0,0,0,0,0,0,0,0,1906.4
123,0,0,0,0,0,0,0,0,0,0,0,1906.4
124,0,0,0,0,0,0,0,0,0,0,0,1906.4
125,0,0,0,0,0,0,0,0,0,0,0,1906.4
126,0,0,0,0,0,0,0,0,0,0,0,1906.4
127,0,0,0,0,0,0,0,0,0,0,0,1906.4
128,0,0,0,0,0,0,0,0,0,0,0,1906.4
129,0,0,0,0,0,0,0,0,0,0,0,1906.4
130,0,0,0,0,0,0,0,0,0,0,0,1850.3
131,0,0,0,0,0,0,0,0,0,0,0,1850.3
132,0,0,0,0,0,0,0,0,0,0,0,1850.3
133,0,0,0,0,0,0,0,0,0,0,0,1850.3
134,0,0,0,0,0,0,0,0,0,0,0,1850.3
135,0,0,0,0,0,0,0,0,0,0,0,1850.3
136,0,0,0,0,0,0,0,0,0,0,0,1850.3
137,0,0,0,0,0,0,0,0,0,0,0,1850.3
138,0,0,0,0,0,0,0,0,0,0,0,1850.3
139,0,0,0,0,0,0,0,0,0,0,0,1850.3
140,0,0,0,0,0,0,0,0,0,0,0,1850.3
141,0,0,0,0,0,0,0,0,0,0,0,1850.3
142,0,0,0,0,0,0,0,0,0,0,0,1850.3
143,0,0,0,0,0,0,0,0,0,0,0,1850.3
144,0,0,0,0,0,0,0,0,0,0,0,1850.3
145,0,0,0,0,0,0,0,0,0,0,0,1850.3
146,0,0,0,0,0,0,0,0,0,0,0,1850.3
147,0,0,0,0,0,0,0,0,0,0,0,1850.3
148,0,0,0,0,0,0,0,0,0,0,0,1850.3
149,0,0,0,0,0,0,0,0,0,0,0,1850.3
150,0,0,0,0,0,0,0,0,0,0,0,1850.3
151,0,0,0,0,0,0,0,0,0,0,0,1850.3
152,0,0,0,0,0,0,0,0,0,0,0,1850.3
153,0,0,0,0,0,0,0,0,0,0,0,1850.3
154,0,0,0,0,0,0,0,0,0,0,0,1850.3
155,0,0,0,0,0,0,0,0,0,0,0,1850.3
156,0,0,0,0,0,0,0,0,0,0,0,1850.3
157,0,0,0,0,0,0,0,0,0,0,0,1850.3
158,0,0,0,0,0,0,0,0,0,0,0,1850.3
159,0,0,0,0,0,0,0,0,0,0,0,1850.3
160,0,0,0,0,0,0,0,0,0,0,0,1850.3
161,0,0,0,0,0,0,0,0,0,0,0,1850.3
162,0,0,0,0,0,0,0,0,0,0,0,1850.3
163,0,0,0,0,0,0,0,0,0,0,0,1850.3
164,0,0,0,0,0,0,0,0,0,0,0,1850.3
165,0,0,0,0,0,0,0,0,0,0,0,1850.3
166,0,0,0,0,0,0,0,0,0,0,0,1850.3
167,0,0,0,0,0,0,0,0,0,0,0,1850.3
168,0,0,0,0,0,0,0,0,0,0,0,1850.3
169,0,0,0,0,0,0,0,0,0,0,0,1850.3
170,0,0,0,0,0,0,0,0,0,0,0,1787.9
171,0,0,0,0,0,0,0,0,0,0,0,1787.9
172,0,0,0,0,0,0,0,0,0,0,0,1787.9
173,0,0,0,0,0,0,0,0,0,0,0,1787.9
174,0,0,0,0,0,0,0,0,0,0,0,1787.9
175,0,0,0,0,0,0,0,0,0,0,0,1787.9
176,0,0,0,0,0,0,0,0,0,0,0,1787.9
177,0,0,0,0,0,0,0,0,0,0,0,1787.9
