1.4022e+07,1.1213e+07,1.1213e+07,1.1213e+07,1.1213e+07,8.8979e+06
1.4022e+07,1.1213e+07,9.0393e+06,9.0393e+06,9.0393e+06,8.8979e+06
1.4022e+07,8.8979e+06,6.7244e+06,5.6602e+06,6.7244e+06,7.8337e+06
1.4022e+07,8.8979e+06,6.7244e+06,5.6602e+06,6.7244e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,5.6602e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,5.6602e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,5.6602e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,5.6602e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,5.6602e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,5.6602e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,5.6602e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,5.6602e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,5.6602e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,5.6602e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,1.6588e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,1.6588e+06,5.6329e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,1.6588e+06,1.6124e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6602e+06,1.6588e+06,1.6124e+06
1.2843e+07,7.7183e+06,6.7244e+06,5.6211e+06,1.6588e+06,8.8306e+05
1.1627e+07,7.7183e+06,6.7244e+06,5.6211e+06,1.6197e+06,8.8306e+05
1.1627e+07,7.7183e+06,6.7244e+06,5.6211e+06,1.6197e+06,8.4397e+05
1.1627e+07,7.7183e+06,6.7244e+06,5.6211e+06,1.5808e+06,8.4397e+05
1.1627e+07,6.5029e+06,2.7412e+06,5.3995e+06,1.5808e+06,8.4397e+05
1.1627e+07,6.5029e+06,2.7412e+06,5.3995e+06,1.5808e+06,8.4397e+05
5.336e+06,6.5029e+06,2.7412e+06,5.3995e+06,1.5808e+06,8.4397e+05
5.336e+06,2.7412e+06,2.7412e+06,5.3995e+06,1.5808e+06,8.4397e+05
5.336e+06,2.7412e+06,2.7412e+06,5.3995e+06,1.5808e+06,8.4397e+05
5.336e+06,2.7412e+06,2.7021e+06,5.3995e+06,1.5808e+06,8.4397e+05
5.2969e+06,2.7412e+06,2.7021e+06,5.3995e+06,1.5808e+06,8.4397e+05
5.2969e+06,2.7412e+06,2.7021e+06,5.3995e+06,1.5808e+06,8.4397e+05
5.2969e+06,2.7412e+06,2.7021e+06,5.3995e+06,1.5808e+06,5.4532e+05
5.2969e+06,2.7412e+06,2.7021e+06,1.674e+06,1.5808e+06,5.4532e+05
5.2969e+06,2.7412e+06,2.7021e+06,1.674e+06,1.5808e+06,5.4532e+05
5.2969e+06,2.7021e+06,2.7021e+06,1.674e+06,1.5808e+06,5.4532e+05
5.2969e+06,2.7021e+06,2.7021e+06,1.6203e+06,1.5808e+06,5.4532e+05
5.2969e+06,2.7021e+06,2.7021e+06,1.6203e+06,1.5808e+06,5.4532e+05
5.2969e+06,2.7021e+06,2.7021e+06,1.6203e+06,5.5285e+05,5.4532e+05
5.2969e+06,2.7021e+06,2.7021e+06,1.6203e+06,5.5285e+05,5.4532e+05
5.2788e+06,2.7021e+06,2.7021e+06,1.6203e+06,5.5285e+05,5.4532e+05
5.2788e+06,1.7415e+06,2.7021e+06,1.6203e+06,5.5285e+05,5.4532e+05
5.2788e+06,1.7415e+06,2.7021e+06,5.9234e+05,5.5285e+05,5.4532e+05
5.2788e+06,1.7415e+06,1.7415e+06,5.9234e+05,5.5285e+05,5.4532e+05
3.6402e+06,1.7415e+06,1.7415e+06,5.9234e+05,4.604e+05,5.4532e+05
3.6402e+06,1.7415e+06,1.7415e+06,2.3047e+05,4.604e+05,5.4532e+05
3.6402e+06,1.4257e+06,1.405e+06,2.3047e+05,4.604e+05,4.6212e+05
3.6402e+06,1.4257e+06,1.405e+06,2.3047e+05,4.604e+05,4.6212e+05
2.6796e+06,1.4257e+06,1.405e+06,2.3047e+05,4.604e+05,4.6212e+05
2.6796e+06,1.4257e+06,1.405e+06,2.3047e+05,4.4689e+05,4.594e+05
2.6796e+06,1.4257e+06,1.405e+06,2.3047e+05,4.4689e+05,4.0664e+05
2.6796e+06,1.4257e+06,1.405e+06,2.3047e+05,4.4689e+05,4.0664e+05
2.6796e+06,1.4257e+06,1.405e+06,2.3047e+05,4.4689e+05,4.0664e+05
2.6796e+06,1.4257e+06,1.405e+06,2.3047e+05,4.4689e+05,4.0664e+05
2.6796e+06,1.4257e+06,1.405e+06,2.3047e+05,3.9413e+05,4.0512e+05
2.6796e+06,1.4257e+06,1.405e+06,2.3047e+05,3.9413e+05,4.0512e+05
2.6796e+06,1.4257e+06,1.405e+06,2.3047e+05,3.9413e+05,4.0512e+05
2.6796e+06,1.4214e+06,1.405e+06,2.3047e+05,2.1577e+05,4.0512e+05
2.6796e+06,1.4214e+06,1.405e+06,2.3047e+05,2.1577e+05,4.0512e+05
2.6796e+06,1.3987e+06,1.3523e+06,2.3047e+05,2.1577e+05,4.0512e+05
2.6796e+06,1.3987e+06,1.3523e+06,2.3047e+05,2.1577e+05,4.0512e+05
2.6796e+06,1.3987e+06,1.3523e+06,2.2482e+05,2.1577e+05,4.0512e+05
2.6796e+06,1.3987e+06,1.3523e+06,2.2482e+05,2.1577e+05,4.0512e+05
2.6796e+06,1.3987e+06,1.3523e+06,2.2482e+05,2.1577e+05,4.0311e+05
1.7802e+06,4.9935e+05,1.3523e+06,1.2573e+05,2.1577e+05,4.0311e+05
1.7802e+06,4.9935e+05,1.3523e+06,1.2573e+05,2.1577e+05,3.095e+05
1.7802e+06,4.9935e+05,1.1606e+06,1.2573e+05,2.1365e+05,3.095e+05
1.7802e+06,4.9935e+05,1.1606e+06,1.2573e+05,2.1365e+05,3.095e+05
1.7802e+06,4.9935e+05,1.1606e+06,1.2573e+05,2.1365e+05,3.095e+05
1.7802e+06,4.9935e+05,1.1606e+06,1.2573e+05,2.1365e+05,77035
1.7802e+06,4.9935e+05,1.1606e+06,1.2573e+05,2.1365e+05,77035
1.7802e+06,4.9935e+05,1.1606e+06,1.2573e+05,2.1365e+05,75323
1.7802e+06,4.9935e+05,1.1606e+06,1.2573e+05,2.1365e+05,72291
1.7802e+06,4.9935e+05,1.1606e+06,1.2067e+05,2.1271e+05,72291
1.7802e+06,4.9935e+05,1.1606e+06,1.2067e+05,2.1271e+05,72291
1.7802e+06,4.9935e+05,1.1606e+06,1.2067e+05,2.1271e+05,72291
1.7802e+06,4.9935e+05,1.1606e+06,1.2067e+05,2.1271e+05,72291
1.7802e+06,4.9935e+05,1.1606e+06,1.2067e+05,2.1271e+05,72291
1.7802e+06,4.9935e+05,1.1606e+06,1.2067e+05,1.2126e+05,72291
1.7802e+06,4.9935e+05,1.1606e+06,1.2067e+05,1.2126e+05,69228
1.7802e+06,4.9935e+05,1.1606e+06,1.2067e+05,1.2126e+05,58752
1.7802e+06,4.9935e+05,1.1606e+06,1.2067e+05,1.2126e+05,58752
1.7802e+06,4.9935e+05,1.1606e+06,1.2067e+05,1.2126e+05,58752
1.7802e+06,4.9935e+05,8.8098e+05,1.2067e+05,1.2126e+05,53651
1.7802e+06,4.9935e+05,8.8098e+05,1.2067e+05,1.2126e+05,53651
1.7802e+06,4.9935e+05,8.8098e+05,1.2067e+05,1.165e+05,53651
1.7802e+06,4.9935e+05,8.8098e+05,1.2067e+05,1.165e+05,53651
1.7802e+06,4.9935e+05,8.8098e+05,1.2067e+05,1.165e+05,53651
1.7802e+06,4.95e+05,8.8098e+05,1.2067e+05,1.165e+05,53651
1.7802e+06,4.95e+05,8.8098e+05,1.2067e+05,1.165e+05,53651
1.7802e+06,4.95e+05,8.8098e+05,1.2067e+05,1.165e+05,53651
1.7802e+06,4.95e+05,8.8098e+05,1.2067e+05,1.165e+05,53651
1.7782e+06,4.95e+05,8.7923e+05,1.2067e+05,1.165e+05,53651
1.7782e+06,4.95e+05,8.7923e+05,1.2067e+05,1.165e+05,53651
1.7782e+06,4.95e+05,8.7923e+05,1.2067e+05,1.165e+05,53651
1.7782e+06,4.95e+05,8.7923e+05,1.2067e+05,1.165e+05,53651
1.7782e+06,4.95e+05,8.7923e+05,1.2067e+05,1.1482e+05,53651
1.7782e+06,4.95e+05,8.7923e+05,1.2067e+05,84120,53651
1.7782e+06,4.95e+05,8.4328e+05,83748,84120,50886
1.7782e+06,4.95e+05,8.4328e+05,83748,84120,50886
1.7782e+06,4.9325e+05,8.4328e+05,83748,84120,50886
1.7782e+06,4.9325e+05,3.9788e+05,83748,84120,50565
1.7782e+06,4.9325e+05,3.9788e+05,83748,84120,50565
1.2095e+06,4.9325e+05,3.9788e+05,83748,84120,50565
1.2095e+06,4.846e+05,3.9788e+05,83748,84120,50565
1.2095e+06,4.846e+05,3.9788e+05,83748,78694,50565
7.5677e+05,4.846e+05,3.9788e+05,83748,78694,50565
7.5677e+05,4.846e+05,3.9788e+05,83748,78694,50565
7.5677e+05,4.846e+05,3.9788e+05,83748,78694,49516
7.5677e+05,4.846e+05,3.9788e+05,83748,78694,49516
7.5677e+05,4.846e+05,3.9788e+05,73966,78694,49516
7.5677e+05,4.846e+05,3.9788e+05,73966,78694,49147
7.5677e+05,4.846e+05,3.9788e+05,73966,78694,49147
7.5677e+05,4.846e+05,3.8915e+05,73966,78694,49147
7.5677e+05,4.846e+05,3.8915e+05,73966,78694,49147
7.5677e+05,4.846e+05,3.8915e+05,73966,78694,49147
7.5677e+05,4.846e+05,3.8915e+05,73966,78694,49147
7.5677e+05,4.846e+05,3.8915e+05,70556,78694,49147
7.5677e+05,4.846e+05,3.8915e+05,70556,78694,49147
7.5677e+05,4.846e+05,2.2781e+05,70556,78694,49147
7.5677e+05,4.846e+05,2.2781e+05,70556,78694,49147
7.5677e+05,4.846e+05,2.2781e+05,70556,78694,49147
7.5677e+05,4.846e+05,2.2781e+05,70556,76102,49147
7.5677e+05,4.846e+05,2.2781e+05,70556,76102,49147
7.5677e+05,4.846e+05,2.2781e+05,70556,76102,49147
7.5677e+05,4.846e+05,2.2781e+05,70556,76102,49147
7.5677e+05,4.846e+05,2.2781e+05,69279,76102,49147
7.5677e+05,4.846e+05,2.2781e+05,69279,76102,49147
7.5677e+05,4.846e+05,2.2781e+05,69279,76102,46106
7.5677e+05,4.846e+05,2.2781e+05,69279,76102,46106
7.5677e+05,4.846e+05,2.2781e+05,69279,76102,46106
7.5677e+05,4.846e+05,2.2781e+05,69279,76102,46106
7.5677e+05,4.846e+05,2.2781e+05,69279,76102,42092
7.5677e+05,4.846e+05,2.2781e+05,69279,75701,42092
7.5677e+05,4.846e+05,2.275e+05,69279,75701,42092
6.9711e+05,4.846e+05,2.275e+05,69279,75701,41082
6.9711e+05,4.846e+05,2.275e+05,69279,75701,41082
6.9711e+05,4.7896e+05,2.275e+05,69279,75701,41082
6.9711e+05,4.7896e+05,1.3523e+05,69279,75701,39183
6.9711e+05,4.7896e+05,1.3523e+05,69279,75701,39183
6.9711e+05,4.7896e+05,1.3523e+05,69279,75701,35261
6.9711e+05,4.7896e+05,1.3523e+05,69279,75701,35261
6.9711e+05,4.7896e+05,1.3523e+05,69279,75701,35261
6.9711e+05,4.7896e+05,1.3523e+05,69279,75701,35261
6.9711e+05,4.7102e+05,1.3523e+05,69279,75701,34476
6.9711e+05,4.7102e+05,1.3523e+05,69279,72797,28673
6.9711e+05,4.7102e+05,1.3523e+05,69279,72797,28673
6.9711e+05,4.7102e+05,1.3523e+05,69279,72797,28673
6.9711e+05,4.7102e+05,1.3523e+05,69279,72797,28673
6.9711e+05,4.7102e+05,1.3523e+05,69279,72797,28673
6.9711e+05,4.7102e+05,1.3523e+05,69279,72797,28296
6.9711e+05,4.7102e+05,1.3523e+05,69279,72797,28296
6.9711e+05,4.7102e+05,1.3523e+05,69279,72797,28296
6.9711e+05,4.7102e+05,1.3523e+05,69279,68582,28296
6.9711e+05,2.8495e+05,1.3523e+05,69279,68181,28296
6.9711e+05,2.8495e+05,1.3146e+05,69279,68181,28296
6.9711e+05,2.8495e+05,1.3146e+05,69279,68181,28296
6.9711e+05,2.8495e+05,1.2262e+05,69279,68181,28296
6.9711e+05,2.4513e+05,1.2262e+05,69279,63057,28296
6.9711e+05,2.4513e+05,1.2262e+05,69279,63057,28296
6.9711e+05,2.4513e+05,1.2262e+05,69279,63057,27965
6.9711e+05,2.4513e+05,1.2262e+05,69279,63057,27965
6.9711e+05,2.4513e+05,1.2262e+05,69279,63057,27965
6.9711e+05,2.4513e+05,1.2262e+05,69279,63057,27965
6.9711e+05,2.2224e+05,1.2262e+05,69279,63057,27262
6.9711e+05,2.2224e+05,1.2262e+05,69279,63057,27262
6.9711e+05,2.2224e+05,1.2262e+05,69279,63057,27262
6.9711e+05,2.2224e+05,1.2262e+05,69279,63057,27262
6.9711e+05,2.2224e+05,1.2262e+05,62653,63057,27262
6.9711e+05,2.2224e+05,1.2262e+05,62653,63057,27262
6.9711e+05,2.2224e+05,1.2262e+05,62653,63057,25632
6.9711e+05,2.2224e+05,1.2262e+05,62653,63057,24077
6.9711e+05,2.2224e+05,1.2262e+05,62653,63057,24077
6.9711e+05,2.2224e+05,1.2262e+05,62653,63057,24077
6.9711e+05,2.2224e+05,1.2262e+05,62653,60036,24077
6.9711e+05,2.2224e+05,1.2262e+05,62653,60036,24077
5.0783e+05,2.2224e+05,1.2262e+05,62653,60036,24077
5.0783e+05,2.2224e+05,1.2262e+05,62653,60036,24077
4.5438e+05,2.2224e+05,1.2262e+05,62653,60036,24077
4.5438e+05,2.2224e+05,1.2262e+05,62653,60036,24036
4.5438e+05,2.2224e+05,1.2262e+05,62653,60036,24036
4.5438e+05,2.2224e+05,1.2262e+05,62653,60036,24036
4.5438e+05,2.2224e+05,1.2262e+05,62653,60036,23780
4.5438e+05,2.2224e+05,94079,62653,60036,23780
4.5438e+05,2.2224e+05,94079,62653,60036,23780
4.5438e+05,2.2224e+05,94079,62653,60036,23780
4.5438e+05,2.2224e+05,94079,62653,60036,23780
4.5438e+05,2.2224e+05,94079,62653,60036,23780
4.5438e+05,2.2224e+05,94079,62653,60036,23780
4.5438e+05,2.2224e+05,94079,62653,60036,23780
4.5438e+05,2.2224e+05,94079,62653,60036,23780
4.5438e+05,2.2224e+05,94079,62653,59764,23780
4.5438e+05,2.2224e+05,94079,62653,59764,23780
4.5438e+05,2.2224e+05,94079,62653,59764,22880
4.5438e+05,2.2224e+05,94079,62653,59764,22805
4.5438e+05,2.2224e+05,94079,62653,59764,22805
4.5438e+05,2.2224e+05,92047,62653,59764,22805
4.5438e+05,2.2224e+05,92047,62653,54058,22805
4.5438e+05,2.2224e+05,92047,62653,54058,22805
4.5438e+05,2.2224e+05,92047,62653,54058,22805
4.5438e+05,2.2224e+05,92047,62653,54058,22805
4.5438e+05,2.2224e+05,92047,62653,54058,22805
4.5438e+05,2.2224e+05,92047,62653,54058,22805
4.5438e+05,2.2224e+05,92047,62653,54058,22805
4.5438e+05,2.2224e+05,92047,62653,54058,22805
4.5438e+05,2.2224e+05,92047,62653,54058,22805
4.5438e+05,2.2224e+05,92047,62653,54058,22762
4.1883e+05,2.2224e+05,92047,62653,54058,22762
4.1883e+05,1.4611e+05,92047,62653,54058,22299
4.1883e+05,1.4611e+05,92047,62653,54058,22299
4.1883e+05,1.4611e+05,92047,62653,52633,22299
4.1883e+05,1.4611e+05,92047,62653,52633,22299
4.1883e+05,1.4611e+05,92047,62653,52633,22299
4.1883e+05,1.4611e+05,92047,62653,52633,22299
4.1883e+05,1.4611e+05,92047,62653,52633,22299
4.1883e+05,1.4611e+05,86963,62653,52633,22299
4.1883e+05,1.4611e+05,86963,55832,52633,22234
4.1883e+05,1.4611e+05,86963,55832,52633,22073
4.1883e+05,1.4611e+05,86963,55832,52633,21443
4.1883e+05,1.4611e+05,86963,55832,52633,21443
4.1883e+05,1.4611e+05,86963,55832,52633,21028
4.1883e+05,1.4611e+05,86963,55832,52633,21028
4.1883e+05,1.4611e+05,86963,55832,52633,21028
4.1883e+05,1.4611e+05,86963,55832,52633,21028
4.1883e+05,1.4611e+05,86963,55832,52633,19890
4.1883e+05,1.4611e+05,86963,55832,52633,19659
4.1883e+05,1.4611e+05,86963,55832,52633,19659
4.1883e+05,1.4611e+05,86963,55832,52633,19659
4.1883e+05,1.4611e+05,86963,55832,47426,19659
4.1883e+05,1.4611e+05,86963,55832,47426,19414
4.1883e+05,1.3932e+05,75787,55832,43065,19414
4.1883e+05,1.3932e+05,52637,55832,43065,19115
4.1883e+05,1.3932e+05,52637,55832,43065,19115
4.1883e+05,1.3932e+05,52637,55832,43065,19115
4.1883e+05,1.3932e+05,52637,55832,43065,19115
4.1883e+05,1.3932e+05,52637,55832,43065,18976
4.1883e+05,1.3932e+05,52637,55832,39109,18976
4.1883e+05,1.3932e+05,52637,55832,39109,18976
4.1883e+05,1.3932e+05,52637,55832,39109,18932
4.1883e+05,1.3932e+05,52637,55832,39109,18932
4.1883e+05,1.3932e+05,52637,55832,38577,18932
4.1883e+05,1.3932e+05,52637,55832,38577,18932
4.1883e+05,1.3932e+05,52637,55832,38577,18869
4.1883e+05,1.3932e+05,52637,55832,38577,18693
4.1883e+05,1.3932e+05,52637,55832,38577,18693
4.1883e+05,1.3932e+05,52637,55832,38577,18693
4.1883e+05,1.3932e+05,52637,55832,38577,18693
4.1883e+05,1.3932e+05,52637,55832,38577,18693
2.6317e+05,1.3932e+05,52637,55832,38577,18418
2.6317e+05,1.3115e+05,52637,55832,38577,17925
2.6317e+05,1.3115e+05,52637,55832,38577,17925
2.6317e+05,1.3115e+05,52637,55832,38577,17925
2.6317e+05,1.3115e+05,52637,55832,38577,17895
2.6317e+05,1.3115e+05,52637,55832,38577,17424
2.6317e+05,1.3115e+05,52637,55832,38577,17424
2.6317e+05,1.3115e+05,52637,55832,38577,17424
2.6317e+05,1.3115e+05,52637,55832,38577,17424
2.6317e+05,1.3115e+05,52637,55832,38577,16956
2.6317e+05,1.3115e+05,52637,55832,38577,16956
2.6317e+05,1.2474e+05,52637,55832,38577,16692
2.6317e+05,1.2474e+05,52637,55832,37334,16356
2.6317e+05,1.2474e+05,52637,53537,37334,16356
2.6317e+05,1.2474e+05,52637,53537,37334,16356
2.6317e+05,1.2474e+05,52637,53537,37334,16356
2.6317e+05,1.2474e+05,52637,53537,37334,16356
2.6317e+05,1.2474e+05,52637,53537,37334,16356
2.6317e+05,1.2474e+05,52637,43277,35764,16356
2.6317e+05,1.2474e+05,52637,43277,35764,16356
2.6317e+05,1.2474e+05,52637,43277,35764,16147
2.6317e+05,1.2474e+05,52637,43277,35764,15700
2.6317e+05,1.2474e+05,52637,43277,35764,15700
2.6317e+05,1.2474e+05,52637,43277,35764,15700
2.6317e+05,1.2474e+05,52637,43277,35764,15700
2.6317e+05,1.2474e+05,52637,43277,35764,15361
2.6317e+05,1.2474e+05,52637,41928,35764,15361
2.5598e+05,1.2474e+05,52637,41928,35764,15361
2.5598e+05,1.2474e+05,52637,41928,35764,15361
2.5598e+05,1.1991e+05,52637,41928,35764,15308
2.5598e+05,1.1991e+05,52637,41928,35764,15308
2.5598e+05,1.1991e+05,52637,41928,35764,14421
2.5598e+05,1.1991e+05,52637,41928,35764,14421
2.5598e+05,1.1991e+05,52637,41928,35764,14421
2.5598e+05,1.1991e+05,52637,41928,35764,14421
2.5598e+05,1.1991e+05,50066,41928,35764,14400
2.5598e+05,1.1991e+05,50066,41928,35764,14400
2.5598e+05,1.1991e+05,50066,41928,35764,13964
2.5598e+05,1.1991e+05,50066,41928,35764,13964
2.5598e+05,1.1991e+05,50066,41904,35764,13964
2.5598e+05,1.1991e+05,50066,41904,35764,13964
2.5598e+05,1.1991e+05,50066,41904,35764,13964
2.5598e+05,1.1991e+05,50066,41904,35764,13964
2.5598e+05,1.1991e+05,50066,41904,35764,13474
2.5598e+05,1.1991e+05,50066,41904,35764,13006
2.5598e+05,1.1991e+05,50066,41904,35764,12886
2.5598e+05,1.1991e+05,50066,41904,35764,12886
2.5598e+05,1.1991e+05,50066,41904,35764,12207
2.5598e+05,1.0978e+05,50066,41904,35764,12207
2.5598e+05,1.0978e+05,50066,41904,35764,12207
2.5598e+05,1.0978e+05,50066,41904,35764,12207
1.5589e+05,1.0978e+05,50066,41904,35764,12207
1.5589e+05,1.0978e+05,50066,41904,35764,12207
1.5589e+05,1.0632e+05,50066,41904,35764,12157
1.5589e+05,1.0632e+05,50066,41904,35764,12157
1.5589e+05,1.0632e+05,50066,41904,35764,12157
1.5589e+05,1.0632e+05,50066,41904,35764,12157
1.5589e+05,1.0632e+05,50066,41904,35154,11627
1.5589e+05,1.0632e+05,50066,34889,35154,11627
1.5589e+05,1.0632e+05,50066,34889,35154,10951
1.5589e+05,1.0632e+05,50066,34889,35154,10951
1.5589e+05,1.0632e+05,50066,34889,35154,10951
1.5589e+05,1.0632e+05,50066,34889,35154,10951
1.5589e+05,1.0632e+05,50066,34889,35154,10951
1.5589e+05,1.0632e+05,50066,34889,35154,10192
1.5589e+05,1.0632e+05,50066,34889,35154,10023
1.5589e+05,1.0632e+05,50066,34889,35154,10023
1.5589e+05,1.0632e+05,50066,34889,35154,10023
1.5589e+05,1.0632e+05,50066,34889,35154,9879.6
1.5589e+05,1.0632e+05,50066,34889,35154,9879.6
1.5589e+05,1.0632e+05,50066,34889,35154,9879.6
1.5589e+05,1.0632e+05,50066,34889,35154,9834.2
1.5589e+05,1.0632e+05,50066,34889,35154,9834.2
1.5589e+05,1.0632e+05,50066,34889,35154,9834.2
1.5589e+05,1.0632e+05,50066,34889,35154,9584.1
1.5589e+05,1.0632e+05,50066,34889,35154,9584.1
1.5589e+05,1.0632e+05,50066,34889,35154,9584.1
1.5589e+05,1.0632e+05,50066,34889,35154,9584.1
1.5589e+05,1.0632e+05,50066,34889,35154,9584.1
1.5589e+05,1.0632e+05,50066,34889,35154,9584.1
1.5589e+05,1.0632e+05,50066,34889,35154,9517.1
1.5589e+05,1.0632e+05,50066,34889,35154,9517.1
1.5589e+05,1.0632e+05,50066,34889,35154,9517.1
1.5589e+05,1.0632e+05,50066,34889,35154,9228.5
1.5589e+05,1.0632e+05,50066,34889,35154,9228.5
1.5589e+05,1.0632e+05,50066,34889,35154,9228.5
1.5589e+05,1.0632e+05,50066,34889,35154,9228.5
1.5589e+05,1.0632e+05,50066,31880,35154,9110.9
1.5589e+05,1.0632e+05,50066,31880,35154,8903
1.5589e+05,1.0632e+05,50066,31880,35154,8903
1.5589e+05,1.0632e+05,50066,31880,35154,8903
1.5589e+05,1.0632e+05,50066,31880,35154,8903
1.5589e+05,1.0632e+05,50066,31880,35154,8788.4
1.5589e+05,1.0632e+05,50066,31880,35154,8682.1
1.5589e+05,1.0632e+05,50066,31880,35154,8682.1
1.5589e+05,1.0632e+05,50066,29882,35154,8682.1
1.5589e+05,1.0632e+05,50066,29882,35154,8682.1
1.5589e+05,1.0632e+05,50066,29882,35154,8605.9
1.5589e+05,1.0632e+05,50066,29882,35154,8605.9
1.5589e+05,57572,50066,29882,35154,8520.2
1.5589e+05,57572,50066,29882,35154,8520.2
1.5589e+05,57572,50066,29882,35154,8456.8
1.5589e+05,57572,50066,29882,35154,8456.8
1.5589e+05,57572,48987,29882,35154,8316.3
